Unnamed: 0,sector,name of course,module_name,Video Title,video_link_to_embed,BASIC_ADVANCED
22601,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 22: Standard Error of Estimate in Regression Analysis,https://www.youtube.com/watch?v=rubPLYZhzX0,BASIC
22602,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 1: Probability - Introduction & Definition | Numerical Examples,https://www.youtube.com/watch?v=KRD2mHnaSVI,BASIC
22603,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,"Part 2: Probability Distributions | Binomial, Normal, Poisson's & Multinomial Distribution",https://www.youtube.com/watch?v=xt66q5tYuyI,BASIC
22604,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 3: Binomial Distribution | Formula & Numerical Problems | Biostatistics & Research Methodology,https://www.youtube.com/watch?v=80P24RzEaDY,BASIC
22605,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 4: Poisson’s Distribution | Formula & Numerical Problems| Biostatistics & Research Methodology,https://www.youtube.com/watch?v=8NrXrnYkz7I,BASIC
22606,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 5: Normal Distribution | Formula & Numerical Problems | Biostatistics & Research Methodology,https://www.youtube.com/watch?v=tJhjXK_UHqM,BASIC
22607,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 1: Sample & Population in Statistics with Examples | Sampling Techniques | Research Methodology,https://www.youtube.com/watch?v=zDPWPvrkTns,BASIC
22608,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 2: Sampling Techniques | Random (Probability) Sampling Techniques | Lottery Method,https://www.youtube.com/watch?v=22EFp_AJ_LM,BASIC
22609,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 3: Stratified Sampling | Systematic Sampling | Cluster Sampling | Restricted Sampling Methods,https://www.youtube.com/watch?v=-r1soOnYC0E,BASIC
22610,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 4: Judgement Sampling | Quota Sampling | Convenience Sampling | Non Probability Sampling,https://www.youtube.com/watch?v=SYdbhcGndCk,BASIC
22611,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 5: Errors in Sampling | Sampling & Non Sampling Errors | Biased & Non Biased Errors,https://www.youtube.com/watch?v=D5UbV_dk41c,BASIC
22612,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 1: Hypothesis Testing| Null & Alternative Hypothesis| Level of Significance | Type-I & II Error,https://www.youtube.com/watch?v=_OjC0HZHTK4,BASIC
22613,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,"Part 2: Parametric & Non Parametric Tests| Details of z Test, t Test, F Test, ANOVA, Chi Square Test",https://www.youtube.com/watch?v=c2R90qwPCcU,BASIC
22614,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 3: Hypothesis Testing (z-Test)| Questions & Solution | Test for number of Successes| Statistics,https://www.youtube.com/watch?v=XUr0kCREMyQ,BASIC
22615,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 4: Hypothesis Testing (z-Test)| Questions & Solution | Test for Proportion of Successes,https://www.youtube.com/watch?v=XzjyhGMLiUI,BASIC
22616,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 5: Hypothesis Testing (z-Test)| Questions & Solution | Test for Difference between Proportions,https://www.youtube.com/watch?v=27Ql6ikirUs,BASIC
22617,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 1: Student's t Test | Paired and Unpaired t-tests | Properties of t-distribution | Formulas,https://www.youtube.com/watch?v=WfbtKMqGAOA,BASIC
22618,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 2: Students t-test | Questions and Solution | Unpaired Student's t-test | Biostatistics & RM,https://www.youtube.com/watch?v=E2FLwcIjhqE,BASIC
22619,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 3: Students t Test | Questions & Solution | Unpaired t Test,https://www.youtube.com/watch?v=JrDI1pVpqEk,BASIC
22620,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 4: Students t Test | Questions & Solution | Paired t Test| Biostatistics & Research Methodology,https://www.youtube.com/watch?v=xUssZTYBMEI,BASIC
22621,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 5: Students t Test | Questions & Solution | Paired t Test| Biostatistics & Research Methodology,https://www.youtube.com/watch?v=4AM9IDKniiM,BASIC
22622,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 1: ANOVA - Introduction and Basics | Analysis of Variance| Biostatistics & Research Methodology,https://www.youtube.com/watch?v=rooTEZmVo2Q,BASIC
22623,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 2: One Way ANOVA | Question & Solution | Steps Involved in ANOVA | Analysis of Variance,https://www.youtube.com/watch?v=YxIm1B8kzmA,BASIC
22624,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 3: One Way ANOVA | Question & Solution | Numerical Problem on ANOVA | Analysis of Variance,https://www.youtube.com/watch?v=x04ufgPNqMM,BASIC
22625,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 4: Two Way ANOVA | Question & Solution | Steps Involved in Two Way ANOVA | Analysis of Variance,https://www.youtube.com/watch?v=eHacyBpCOd8,BASIC
22626,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 5: Two Way ANOVA | Question & Solution | Steps Involved in Two Way ANOVA | Analysis of Variance,https://www.youtube.com/watch?v=er48aCAdEAc,BASIC
22627,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 1: Wilcoxon Signed Rank Test | Non Parametric Test | Biostatistics & Research Methodology,https://www.youtube.com/watch?v=n551v_PGBls,BASIC
22628,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 2: Mann Whitney U Test or Wilcoxon Rank Sum Test | | Non Parametric Test | Biostatistics & RM,https://www.youtube.com/watch?v=8vRwZu9f3Zw,BASIC
22629,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 3: Kruskal Wallis Test | H Test | Non Parametric Test,https://www.youtube.com/watch?v=B3iCOEP4WbI,BASIC
22630,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 4: Friedman Test | Non Parametric Test | Biostatistics & Research Methodology,https://www.youtube.com/watch?v=85oOefRpFmQ,BASIC
22631,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,All Formulas for Biostatistics & Research Methodology (By Dr. Puspendra),https://www.youtube.com/watch?v=00ZJ_5szKow,BASIC
22632,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 1: Introduction to Research | Biostatistics & Research Methodology (By Dr. Puspendra),https://www.youtube.com/watch?v=EkzhzmxMbec,BASIC
22633,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 2: Need for Research | Biostatistics & Research Methodology (By Dr. Puspendra),https://www.youtube.com/watch?v=DhmWO_0VoJs,BASIC
22634,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 3: Need for Design of Experiments | Biostatistics & Research Methodology (By Dr. Puspendra),https://www.youtube.com/watch?v=grZ5EAd3zjs,BASIC
22635,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 4: Experimental Design Techniques | Biostatistics & Research Methodology (By Dr. Puspendra),https://www.youtube.com/watch?v=TcLKSd56q6s,BASIC
22636,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 5: Plagiarism - Complete Details | Research Methodology & Biostatistics (By Dr. Puspendra),https://www.youtube.com/watch?v=1DarlRpWe10,BASIC
22637,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 1: Designing the Methodology | Research Methodology & Biostatistics (By Dr. Puspendra),https://www.youtube.com/watch?v=q40_mPiAp3E,BASIC
22638,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 2: Sample Size Determination | Research Methodology & Biostatistics (By Dr. Puspendra),https://www.youtube.com/watch?v=zNnDBelu_E4,BASIC
22639,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 3: Statistical Power of Study | Research Methodology & Biostatistics (By Dr. Puspendra),https://www.youtube.com/watch?v=0CXASukMmfw,BASIC
22640,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 4: Report Writing & Presentation of Data | Research Methodology & Biostatistics,https://www.youtube.com/watch?v=lCJAvT0WuYI,BASIC
22641,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 5: Research Protocol | Research Methodology & Biostatistics (By Dr. Puspendra),https://www.youtube.com/watch?v=88156cbVd1I,BASIC
22642,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 6: Research Studies | Research Methodology & Biostatistics (By Dr. Puspendra),https://www.youtube.com/watch?v=3Ls7g1BqHgM,BASIC
22643,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 7: Cohorts Studies - Complete Details | Research Methodology & Biostatistics (By Dr. Puspendra),https://www.youtube.com/watch?v=Ybuc8zXj9Qw,BASIC
22644,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 8: Observational Studies - Complete Details | Research Methodology & Biostatistics,https://www.youtube.com/watch?v=R4mds3qa7CI,BASIC
22645,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 9: Experimental Studies | Cross Over Design | Latin Square Design | Factorial Design | RM,https://www.youtube.com/watch?v=JPMXb6O7ecI,BASIC
22646,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 10: Clinical Trials & Study Designing | Steps of Clinical Trial Study | Research Methodology,https://www.youtube.com/watch?v=q0cfYz2rg-4,BASIC
22647,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 11: Blocking and Confounding System for Two Level Factorial - Complete Details (Dr. Puspendra),https://www.youtube.com/watch?v=ukUPsSdlZVA,BASIC
22648,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Part 12: Factorial Design | 2^2 & 2^3 Factorial Design - Complete Details | Research Methodology,https://www.youtube.com/watch?v=d6MW4tZgbEI,BASIC
22649,Mathematics & Statistics,Biostatistics & Research Methodology,Module 5: Research Studies & Cohort Studies,Graphs & Charts | Histogram | Pi Chart | Cubic Graph | Surface & Countor Plot | Line & Bar Graphs,https://www.youtube.com/watch?v=5QqSCJIkkeM,BASIC
22755,Mathematics & Statistics,Differential Equations,Module 1: Introduction to Ordinary Differential Equations,Introduction to Ordinary Differential Equations,https://www.youtube.com/watch?v=5UqNZZx8e_A,BASIC
22756,Mathematics & Statistics,Differential Equations,Module 1: Introduction to Ordinary Differential Equations,Directly Integrable Differential Equations,https://www.youtube.com/watch?v=F9bche3KH3E,BASIC
22757,Mathematics & Statistics,Differential Equations,Module 2: Separable Differential Equations (Introduction),Separable Differential Equations (Introduction),https://www.youtube.com/watch?v=irtzsCr6k8M,BASIC
22758,Mathematics & Statistics,Differential Equations,Module 2: Separable Differential Equations (Introduction),Separable Differential Equations (Examples),https://www.youtube.com/watch?v=RvQMacjlolw,BASIC
22759,Mathematics & Statistics,Differential Equations,Module 2: Separable Differential Equations (Introduction),Separable Differential Equations (Initial-Value Problem Examples),https://www.youtube.com/watch?v=mVEaIqJ8Plg,BASIC
22760,Mathematics & Statistics,Differential Equations,Module 3: Exponential Change (Separable Differential Equations),Exponential Change (Separable Differential Equations),https://www.youtube.com/watch?v=8jix8zeq6Kg,BASIC
22761,Mathematics & Statistics,Differential Equations,Module 3: Exponential Change (Separable Differential Equations),Logistic Growth (Separable Differential Equations),https://www.youtube.com/watch?v=sKTmI7PQdzo,BASIC
22762,Mathematics & Statistics,Differential Equations,Module 3: Exponential Change (Separable Differential Equations),Newton's Law of Cooling (Separable Differential Equations),https://www.youtube.com/watch?v=VvVeTpfMiiM,BASIC
22763,Mathematics & Statistics,Differential Equations,Module 4: First-Order Linear Differential Equations & Integrating Factors (Introduction),First-Order Linear Differential Equations & Integrating Factors (Introduction),https://www.youtube.com/watch?v=NLYpSMpSuMg,BASIC
22764,Mathematics & Statistics,Differential Equations,Module 4: First-Order Linear Differential Equations & Integrating Factors (Introduction),First-Order Linear Differential Equations (Examples),https://www.youtube.com/watch?v=8Yso2JXuMYE,BASIC
22765,Mathematics & Statistics,Differential Equations,Module 4: First-Order Linear Differential Equations & Integrating Factors (Introduction),Linear First-Order Equations (Initial-Value Problem Examples),https://www.youtube.com/watch?v=ZY4yNsoRHjE,BASIC
22766,Mathematics & Statistics,Differential Equations,Module 5: Newton's Law of Cooling (First-Order Linear Differential Equation),Newton's Law of Cooling (First-Order Linear Differential Equation),https://www.youtube.com/watch?v=3MJ8c1dbkOE,BASIC
22767,Mathematics & Statistics,Differential Equations,Module 5: Newton's Law of Cooling (First-Order Linear Differential Equation),Mixture/Concentration Example (Linear 1st-Order Differential Equation),https://www.youtube.com/watch?v=EZ2kp-RnPTg,BASIC
22768,Mathematics & Statistics,Differential Equations,Module 5: Newton's Law of Cooling (First-Order Linear Differential Equation),RL Series Circuit (Linear First-Order Differential Equation),https://www.youtube.com/watch?v=zsOQ4lbeiWI,BASIC
22769,Mathematics & Statistics,Differential Equations,Module 6: Homogeneous First-Order Differential Equations (Introduction),Homogeneous First-Order Differential Equations (Introduction),https://www.youtube.com/watch?v=Wyhg1h_EGfQ,BASIC
22770,Mathematics & Statistics,Differential Equations,Module 6: Homogeneous First-Order Differential Equations (Introduction),Homogeneous First-Order Differential Equations (Examples),https://www.youtube.com/watch?v=Go5hX8UvqiQ,BASIC
22771,Mathematics & Statistics,Differential Equations,Module 7: Bernoulli First-Order Differential Equations (Introduction),Bernoulli First-Order Differential Equations (Introduction),https://www.youtube.com/watch?v=IZQa5jGMVS8,BASIC
22772,Mathematics & Statistics,Differential Equations,Module 7: Bernoulli First-Order Differential Equations (Introduction),Bernoulli First-Order Differential Equations (Examples),https://www.youtube.com/watch?v=xusz7nX56JU,BASIC
22773,Mathematics & Statistics,Differential Equations,Module 8: Exact Differential Equations (First-Order Differential Equations),Exact Differential Equations (First-Order Differential Equations),https://www.youtube.com/watch?v=qpPoI9gFF0g,BASIC
22774,Mathematics & Statistics,Differential Equations,Module 8: Exact Differential Equations (First-Order Differential Equations),Slope Fields (First-Order Differential Equations),https://www.youtube.com/watch?v=dk6Ki8peaxA,BASIC
22775,Mathematics & Statistics,Differential Equations,Module 9: Euler's Method (Numerical Solutions for Differential Equations),Euler's Method (Numerical Solutions for Differential Equations),https://www.youtube.com/watch?v=Atvaac3_NlM,BASIC
22776,Mathematics & Statistics,Differential Equations,Module 9: Euler's Method (Numerical Solutions for Differential Equations),Improved Euler's Method (Numerical Solutions for Differential Equations),https://www.youtube.com/watch?v=E1si7kdQUew,BASIC
22777,Mathematics & Statistics,Differential Equations,Module 10: Second-Order Differential Equations (Introduction),Second-Order Differential Equations (Introduction),https://www.youtube.com/watch?v=-Ox2m-X88Yg,BASIC
22778,Mathematics & Statistics,Differential Equations,Module 10: Second-Order Differential Equations (Introduction),Reduction of Order (Introduction),https://www.youtube.com/watch?v=dtZjxolpzqM,BASIC
22779,Mathematics & Statistics,Differential Equations,Module 11: Reduction of Order (Additional Homogeneous Equation Example),Reduction of Order (Additional Homogeneous Equation Example),https://www.youtube.com/watch?v=3RhUPkPHunQ,BASIC
22780,Mathematics & Statistics,Differential Equations,Module 11: Reduction of Order (Additional Homogeneous Equation Example),Reduction of Order (Second-Order Non-Homogeneous Example),https://www.youtube.com/watch?v=o5gaLZzsWPk,BASIC
22781,Mathematics & Statistics,Differential Equations,Module 12: Second-Order Homogeneous Equations (Constant Coefficients Introduction),Second-Order Homogeneous Equations (Constant Coefficients Introduction),https://www.youtube.com/watch?v=Pxc7VIgr5kc,BASIC
22782,Mathematics & Statistics,Differential Equations,Module 12: Second-Order Homogeneous Equations (Constant Coefficients Introduction),Second-Order Equations with Constant Coefficients (Distinct Real Roots),https://www.youtube.com/watch?v=ki1laVMS3S4,BASIC
22783,Mathematics & Statistics,Differential Equations,Module 13: Second-Order Equations with Constant Coefficients (Repeated Real Roots),Second-Order Equations with Constant Coefficients (Repeated Real Roots),https://www.youtube.com/watch?v=Qd72VS-V-_U,BASIC
22784,Mathematics & Statistics,Differential Equations,Module 13: Second-Order Equations with Constant Coefficients (Repeated Real Roots),Second-Order Equations with Constant Coefficients (Complex Roots),https://www.youtube.com/watch?v=94iovfwI0tg,BASIC
22785,Mathematics & Statistics,Differential Equations,Module 14: Method of Undetermined Coefficients (Second Order Non-Homogeneous Equations),Method of Undetermined Coefficients (Second Order Non-Homogeneous Equations),https://www.youtube.com/watch?v=gegLOcoUcJc,BASIC
22786,Mathematics & Statistics,Differential Equations,Module 14: Method of Undetermined Coefficients (Second Order Non-Homogeneous Equations),Undetermined Coefficients (Multiplying by x for Linear Independence),https://www.youtube.com/watch?v=6zmn137sI7I,BASIC
22787,Mathematics & Statistics,Differential Equations,Module 15: How to Compute a Wronskian & Linear Independence,How to Compute a Wronskian & Linear Independence,https://www.youtube.com/watch?v=fJSE6UdQHAg,BASIC
22788,Mathematics & Statistics,Differential Equations,Module 15: How to Compute a Wronskian & Linear Independence,Variation of Parameters (Introduction),https://www.youtube.com/watch?v=3mKyKo58_LI,BASIC
22789,Mathematics & Statistics,Differential Equations,Module 16: Variation of Parameters (Examples),Variation of Parameters (Examples),https://www.youtube.com/watch?v=vTB5UdDiHkY,BASIC
22790,Mathematics & Statistics,Differential Equations,Module 16: Variation of Parameters (Examples),"Variation of Parameters (Examples with ""a"" not equal 1)",https://www.youtube.com/watch?v=S8r2V6KCIBE,BASIC
22791,Mathematics & Statistics,Differential Equations,Module 17: Cauchy-Euler Differential Equations (2nd Order Homogeneous),Cauchy-Euler Differential Equations (2nd Order Homogeneous),https://www.youtube.com/watch?v=_UILVgNIeTw,BASIC
22792,Mathematics & Statistics,Differential Equations,Module 17: Cauchy-Euler Differential Equations (2nd Order Homogeneous),Cauchy-Euler Differential Equations (2nd Order Non-Homogeneous),https://www.youtube.com/watch?v=KTx6KXcJwSA,BASIC
22793,Mathematics & Statistics,Differential Equations,Module 18: Introduction to Laplace Transforms (Differential Equations),Introduction to Laplace Transforms (Differential Equations),https://www.youtube.com/watch?v=rQb43QDDB9E,BASIC
22794,Mathematics & Statistics,Differential Equations,Module 18: Introduction to Laplace Transforms (Differential Equations),Computing Laplace Transforms (Using the Integral Definition),https://www.youtube.com/watch?v=IWmQLG1AYko,BASIC
22795,Mathematics & Statistics,Differential Equations,Module 19: Linearity of Laplace Transforms (Differential Equations),Linearity of Laplace Transforms (Differential Equations),https://www.youtube.com/watch?v=M2Li9IEaoqo,BASIC
22796,Mathematics & Statistics,Differential Equations,Module 19: Linearity of Laplace Transforms (Differential Equations),Inverse Laplace Transform Examples (Using a Table),https://www.youtube.com/watch?v=fQ7Frl06M2w,BASIC
22797,Mathematics & Statistics,Differential Equations,Module 20: Laplace Transforms of Derivatives,Laplace Transforms of Derivatives,https://www.youtube.com/watch?v=lEwfeY_yxEA,BASIC
22798,Mathematics & Statistics,Differential Equations,Module 20: Laplace Transforms of Derivatives,Using Laplace Transforms to Solve Differential Equations,https://www.youtube.com/watch?v=FBl6XSTaS7k,BASIC
22799,Mathematics & Statistics,Differential Equations,Module 21: Unit Step Function - Intro,Unit Step Function - Intro,https://www.youtube.com/watch?v=wvV8Hq-4kDQ,BASIC
22800,Mathematics & Statistics,Differential Equations,Module 21: Unit Step Function - Intro,Laplace Transforms with Unit Step Functions,https://www.youtube.com/watch?v=5RdFfUiNgiU,BASIC
22801,Mathematics & Statistics,Differential Equations,Module 22: Unit Impulse & Dirac Delta Function,Unit Impulse & Dirac Delta Function,https://www.youtube.com/watch?v=msEeaAlfPcs,BASIC
22802,Mathematics & Statistics,Differential Equations,Module 22: Unit Impulse & Dirac Delta Function,Shifting the Index for Power Series,https://www.youtube.com/watch?v=OCGL0w1kjqU,BASIC
22803,Mathematics & Statistics,Differential Equations,Module 23: Solving Differential Equations with Power Series,Solving Differential Equations with Power Series,https://www.youtube.com/watch?v=RJJKq7Uc-9I,BASIC
22804,Mathematics & Statistics,Differential Equations,Module 24: Homogeneous Systems of Linear Equations - Intro to Eigenvalue/Eigenvector Method,Homogeneous Systems of Linear Equations - Intro to Eigenvalue/Eigenvector Method,https://www.youtube.com/watch?v=XVcvOtyE7tA,BASIC
22805,Mathematics & Statistics,Differential Equations,Module 24: Homogeneous Systems of Linear Equations - Intro to Eigenvalue/Eigenvector Method,Solving Linear Systems with Eigenvalue/Eigenvector Method - Example 1,https://www.youtube.com/watch?v=1_EPFlwS7Kc,BASIC
22806,Mathematics & Statistics,Differential Equations,Module 25: Solving Linear Systems with Eigenvalue/Eigenvector Method - Example 2,Solving Linear Systems with Eigenvalue/Eigenvector Method - Example 2,https://www.youtube.com/watch?v=N_-YgCOWE0k,BASIC
22807,Mathematics & Statistics,Differential Equations,Module 25: Solving Linear Systems with Eigenvalue/Eigenvector Method - Example 2,Solving a Linear 3-Variable System of Differential Equations - Example,https://www.youtube.com/watch?v=2vB3fx5BImU,BASIC
22862,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 1: Bayesian Model Selection and Heteroskedasticity,Lesson 18: Bayesian Model Selection,https://www.youtube.com/watch?v=cVlx1wQW4Dk,BASIC
22863,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 1: Bayesian Model Selection and Heteroskedasticity,Lesson19a Heteroskedasticity,https://www.youtube.com/watch?v=-7mR01yB9Hc,BASIC
22864,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 1: Bayesian Model Selection and Heteroskedasticity,Lesson 19b Errors in Variables,https://www.youtube.com/watch?v=nmcUx71lKQw,BASIC
22865,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 2: Errors in Variables and Missing Data Models,Lecture 20a Missing Data Models,https://www.youtube.com/watch?v=F8GOc7p25Zc,BASIC
22866,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 2: Errors in Variables and Missing Data Models,Lecture 20b Generalized Linear Models (GLMs),https://www.youtube.com/watch?v=uA5D7k6RYHk,BASIC
22867,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 2: Errors in Variables and Missing Data Models,Lecture 21a Poisson Regression,https://www.youtube.com/watch?v=TgODqzMfBkc,BASIC
22868,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 3: Generalized Linear Models,"Lecture 21b Logistic, Logit-Exponential, & Logit-Normal Models",https://www.youtube.com/watch?v=XLaGcslMjpc,BASIC
22869,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 3: Generalized Linear Models,Lesson 21c Multinomial Regression,https://www.youtube.com/watch?v=GV5Fl255oD0,BASIC
22870,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 3: Generalized Linear Models,Lesson 22a Hierarchical Bayes: Concepts,https://www.youtube.com/watch?v=VssgU4Ey7ss,BASIC
22871,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 4: Regression Models,Lesson 22b Hierarchical Bayes: Random Effects,https://www.youtube.com/watch?v=_L-Lud336Ts,BASIC
22872,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 4: Regression Models,Lesson 22c Hierarchical Bayes: JAGS examples,https://www.youtube.com/watch?v=FALGb38oQcA,BASIC
22873,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 4: Regression Models,Lesson 22d Hierarchical Models: MixedEffects,https://www.youtube.com/watch?v=wuiXDmeNYFw,BASIC
22874,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 5: Hierarchical Bayes,Lesson 23 Case Study: Hierarchical Allometries,https://www.youtube.com/watch?v=z-WalpvhUdA,BASIC
22875,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 5: Hierarchical Bayes,Lesson 24 Nonlinear Models,https://www.youtube.com/watch?v=ukUzrg250eg,BASIC
22876,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 5: Hierarchical Bayes,Lesson 24b Nonlinear Hierarchical Models: Coho salmon recruitment,https://www.youtube.com/watch?v=PQ_HjVV087I,BASIC
22877,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 5: Hierarchical Bayes,Lesson 24c Nonlinear Hierarchical Models with Covariates: Photosynthesis,https://www.youtube.com/watch?v=w8UeL1HU0Qw,BASIC
22878,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 6: Hierarchical Models and Case Study,Lesson 24d Hierarchical Data Fusion: Canopy Light,https://www.youtube.com/watch?v=7lj841LZGZg,BASIC
22879,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 6: Hierarchical Models and Case Study,Lesson 25a Introduction to Time Series Modeling,https://www.youtube.com/watch?v=P7kzDgf2jvo,BASIC
22880,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 7: Nonlinear Models,Lesson 25b Introduction to State Space Models,https://www.youtube.com/watch?v=k_VDZZ3ZY2Y,BASIC
22881,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 7: Nonlinear Models,Lesson 25c State Space Modeling: Exponential Growth,https://www.youtube.com/watch?v=Etzod9jRU8k,BASIC
22882,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 7: Nonlinear Models,Lecture 26a State Space: Unequal Time & Nonlinear Models,https://www.youtube.com/watch?v=VfyLTJJl9tw,BASIC
22883,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 7: Nonlinear Models,Lecture 26b State Space: Mark Recapture,https://www.youtube.com/watch?v=1QQnBX4VtyE,BASIC
22884,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 8: Introduction to Time Series & State Space Modeling,Lesson 27a Time Series: Concepts & Definitions,https://www.youtube.com/watch?v=nDYkcwGg3hA,BASIC
22885,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 8: Introduction to Time Series & State Space Modeling,Lesson 27b Time-Series: Smoothing,https://www.youtube.com/watch?v=HWk7QZhWS28,BASIC
22886,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 8: Introduction to Time Series & State Space Modeling,Lesson 27c Time-Series: Detrending and Differencing,https://www.youtube.com/watch?v=xKxbXoRoKaY,BASIC
22887,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 9: State Space and Time Series Concepts,Lesson 27d Time-Series: Autocorrelation,https://www.youtube.com/watch?v=ySLZgyQQQ_o,BASIC
22888,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 9: State Space and Time Series Concepts,Lesson 27e Time-Series: Autoregressive Models,https://www.youtube.com/watch?v=4X5DeBcNRUA,BASIC
